Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle,Vertical_Angle,Voltage,Current
19/06/2024 23:30,84,13,565,636,150,7,6.480142382,0.126281032
20/06/2024 0:00,258,205,327,125,110,98,11.90483068,1.814561299
20/06/2024 0:30,582,570,293,324,35,113,1.607162016,1.599832596
20/06/2024 1:00,548,333,831,812,119,126,2.050176252,0.37603577
20/06/2024 1:30,539,910,314,433,129,180,3.335707915,1.732957054
20/06/2024 2:00,352,91,768,474,109,86,8.378362466,1.887604552
20/06/2024 2:30,21,753,259,483,130,127,0.789096685,1.883695515
20/06/2024 3:00,312,717,723,631,34,59,9.157391019,0.336469691
20/06/2024 3:30,77,473,107,333,155,114,5.376161404,1.454728917
20/06/2024 4:00,573,194,920,677,77,45,5.828450664,1.260817878
20/06/2024 4:30,615,694,445,888,171,30,10.38258041,0.988455605
20/06/2024 5:00,106,324,910,522,83,150,5.061117632,0.705758664
20/06/2024 5:30,651,518,371,772,116,55,7.637466636,0.164723881
20/06/2024 6:00,634,230,41,686,160,82,0.773553422,0.462141474
20/06/2024 6:30,869,68,680,158,24,42,3.800322763,1.016403434
20/06/2024 7:00,715,421,619,400,167,23,8.993138295,0.133780859
20/06/2024 7:30,472,841,979,754,120,99,9.218102978,0.812236322
20/06/2024 8:00,804,527,381,1023,13,86,2.924374789,1.106756602
20/06/2024 8:30,56,494,451,604,1,52,5.851272412,1.042657298
20/06/2024 9:00,966,464,166,362,55,13,7.634060033,0.035938486
20/06/2024 9:30,978,794,283,213,106,78,0.271641055,0.889459359
20/06/2024 10:00,962,301,862,3,142,60,1.430986914,0.33562877
20/06/2024 10:30,56,910,866,659,129,4,9.346421892,0.733480104
20/06/2024 11:00,914,482,1,999,113,175,7.814816281,0.560819859
20/06/2024 11:30,545,511,828,456,39,167,6.794396466,0.849339739
20/06/2024 12:00,1023,527,754,22,42,90,5.104615479,0.750594174
20/06/2024 12:30,649,643,39,982,148,40,2.076465347,0.483948
20/06/2024 13:00,180,846,1002,346,33,9,4.050640741,0.064168673
20/06/2024 13:30,595,771,510,222,0,143,2.99328715,1.179903856
20/06/2024 14:00,251,134,59,860,109,31,6.235239201,0.142612186
20/06/2024 14:30,634,121,272,385,61,49,9.202447018,0.889130247
20/06/2024 15:00,646,973,138,616,18,37,3.905891501,0.081763989
20/06/2024 15:30,519,52,858,529,9,106,10.15968299,0.352734542
20/06/2024 16:00,930,410,156,906,163,94,6.779026944,1.476380259
20/06/2024 16:30,549,514,227,1008,58,21,2.011445814,0.49018488
20/06/2024 17:00,53,257,108,869,49,128,9.022009878,0.652407462
20/06/2024 17:30,238,208,949,189,42,155,2.889505995,0.807030684
20/06/2024 18:00,929,565,504,640,149,179,7.254655301,0.189103655
20/06/2024 18:30,442,794,901,410,108,171,8.88839539,0.629232536
20/06/2024 19:00,60,579,86,789,152,59,0.755130978,1.369884355
20/06/2024 19:30,533,573,494,454,62,32,6.326422486,1.301013634
20/06/2024 20:00,466,761,763,662,63,46,0.318411362,1.20956837
20/06/2024 20:30,87,737,602,819,160,130,5.952959375,0.284659835
20/06/2024 21:00,908,796,601,180,118,111,4.226651781,0.832975628
20/06/2024 21:30,124,450,788,866,136,56,3.22062793,1.295272518
20/06/2024 22:00,115,472,210,980,48,167,3.841409521,0.452678749
20/06/2024 22:30,868,427,202,517,50,81,3.69898493,1.248260159
20/06/2024 23:00,680,885,112,252,123,40,11.18940301,0.598806978
20/06/2024 23:30,825,56,54,805,50,112,7.915101705,1.522998454
21/06/2024 0:00,431,327,216,11,172,16,3.058121721,1.816040017
21/06/2024 0:30,963,268,408,672,152,152,4.6708463,0.966135147
21/06/2024 1:00,359,279,332,887,145,28,10.85097221,0.581976075
21/06/2024 1:30,689,215,689,659,59,135,10.85608815,1.368766081
21/06/2024 2:00,775,652,125,367,50,83,8.785014447,0.17264122
21/06/2024 2:30,190,299,888,304,53,110,3.117158114,1.327706732
21/06/2024 3:00,554,39,65,866,37,34,1.888898438,1.982171663
21/06/2024 3:30,991,102,79,358,139,48,9.391333459,1.809542407
21/06/2024 4:00,809,235,982,837,15,46,1.793140251,1.088949022
21/06/2024 4:30,749,471,177,156,98,154,7.862758077,1.518930607
21/06/2024 5:00,171,279,414,694,98,59,2.014566529,0.0927239
21/06/2024 5:30,485,990,163,591,64,127,11.69394428,1.404587565
21/06/2024 6:00,259,241,131,904,102,149,5.132918276,0.646969853
21/06/2024 6:30,660,948,162,272,0,90,6.646505192,1.067577695
21/06/2024 7:00,183,799,269,936,96,8,0.540535215,1.910484865
21/06/2024 7:30,778,183,981,604,78,60,6.220074884,0.391534012
21/06/2024 8:00,280,260,902,584,164,128,0.11403863,1.4489908
21/06/2024 8:30,925,857,682,87,52,128,4.303361517,0.642806901
21/06/2024 9:00,704,924,329,728,2,38,3.496906537,0.31578656
21/06/2024 9:30,430,534,243,814,19,179,5.694873656,1.112451678
21/06/2024 10:00,747,409,879,431,87,91,2.89127122,0.818759421
21/06/2024 10:30,980,650,875,909,174,25,8.755402684,1.06666649
21/06/2024 11:00,433,550,952,301,175,34,3.240145071,0.119748591
21/06/2024 11:30,634,193,29,835,109,2,10.27201104,1.171501824
21/06/2024 12:00,190,879,621,1014,151,65,9.876931308,0.487083659
21/06/2024 12:30,308,48,340,862,161,135,6.12592021,0.977570819
21/06/2024 13:00,523,659,991,721,149,51,4.980003763,0.778519257
21/06/2024 13:30,235,31,762,18,23,97,8.178412879,0.319051393
21/06/2024 14:00,518,849,484,113,148,86,6.933430363,1.871349567
21/06/2024 14:30,118,117,461,165,154,68,9.897271547,0.82140649
21/06/2024 15:00,532,242,284,49,59,35,2.448500449,0.807688389
21/06/2024 15:30,331,430,28,979,46,78,11.63688583,1.431689029
21/06/2024 16:00,16,489,7,220,156,60,8.534635003,0.347144434
21/06/2024 16:30,818,590,426,914,155,6,1.483373665,0.539690353
21/06/2024 17:00,279,311,740,729,160,60,7.05304132,0.119172487
21/06/2024 17:30,642,774,351,534,116,161,2.980743489,1.140491004
21/06/2024 18:00,849,162,97,336,77,74,0.490377606,1.174162113
21/06/2024 18:30,412,679,655,564,159,24,6.69461013,0.801776811
21/06/2024 19:00,844,354,93,115,167,151,0.069246131,1.827980953
21/06/2024 19:30,687,713,583,183,43,107,10.30440223,0.823624197
21/06/2024 20:00,8,439,872,356,126,168,2.711745108,0.975212121
21/06/2024 20:30,765,190,895,756,62,150,9.948782826,1.539581099
21/06/2024 21:00,624,860,68,932,42,125,0.755935886,0.456870459
21/06/2024 21:30,451,803,440,38,78,106,1.093822468,1.045943531
21/06/2024 22:00,213,190,295,154,161,139,7.262616159,1.91623843
21/06/2024 22:30,685,993,46,331,35,18,9.671473827,0.381954778
21/06/2024 23:00,176,625,763,553,75,153,8.610027548,0.052048704
21/06/2024 23:30,305,838,494,964,28,8,8.972288209,1.612158603
22/06/2024 0:00,174,311,860,273,21,44,10.06466368,1.543392498
22/06/2024 0:30,393,151,904,819,69,125,8.042092782,1.365132309
22/06/2024 1:00,884,184,145,236,69,123,8.493823619,0.83846871
22/06/2024 1:30,418,825,443,828,18,113,9.076793945,1.175689269
22/06/2024 2:00,648,6,363,913,127,170,11.94435099,1.214130245
22/06/2024 2:30,818,573,166,354,65,151,6.885419513,0.398414199
22/06/2024 3:00,501,915,993,513,106,161,10.3847216,0.18206399
22/06/2024 3:30,812,779,434,1008,121,107,2.750479628,1.960047612
22/06/2024 4:00,340,1012,545,577,34,104,4.340036941,1.931094174
22/06/2024 4:30,289,772,52,231,2,77,2.288335753,0.36514276
22/06/2024 5:00,433,76,591,492,84,32,7.059551369,0.209332584
22/06/2024 5:30,392,1002,353,639,37,104,4.508365852,0.183315193
22/06/2024 6:00,412,376,906,821,52,19,7.224984681,1.661656092
22/06/2024 6:30,695,743,207,451,73,169,11.76556193,0.700503736
22/06/2024 7:00,421,535,618,34,155,165,6.893752772,1.357431338
22/06/2024 7:30,1014,42,843,692,110,105,2.11907179,0.686585681
22/06/2024 8:00,143,430,110,538,150,130,10.42681412,0.446788626
22/06/2024 8:30,248,489,940,150,43,166,7.582944014,1.348248707
22/06/2024 9:00,609,543,27,645,160,112,6.80513076,1.505236492
22/06/2024 9:30,475,950,927,182,63,86,2.677216053,1.856146738
22/06/2024 10:00,265,363,673,511,15,176,7.555990211,0.375065261
22/06/2024 10:30,527,600,659,550,59,163,8.82940141,0.991437301
22/06/2024 11:00,757,532,787,392,34,80,1.141387333,0.421931413
22/06/2024 11:30,933,476,403,19,149,145,1.216390393,1.52439264
22/06/2024 12:00,537,464,717,213,169,175,3.639882684,1.255406788
22/06/2024 12:30,495,383,666,266,51,31,5.128171261,0.485852407
22/06/2024 13:00,830,759,894,373,126,94,5.256956498,0.730928447
22/06/2024 13:30,479,694,272,966,138,19,1.155978621,1.645617138
22/06/2024 14:00,65,248,338,654,169,137,2.908604401,1.76593235
22/06/2024 14:30,428,425,681,373,121,11,6.878394729,0.867549403
22/06/2024 15:00,287,721,610,650,107,172,1.509503874,1.733277913
22/06/2024 15:30,946,335,1005,935,135,49,8.277344054,0.352484209
22/06/2024 16:00,871,704,590,938,89,88,0.93457115,1.812814006
22/06/2024 16:30,427,561,247,270,72,72,2.909763541,1.069679884
22/06/2024 17:00,821,157,4,1002,68,14,8.502409498,1.71471783
22/06/2024 17:30,679,330,329,413,67,106,5.813446604,1.585267031
22/06/2024 18:00,447,127,917,69,146,146,5.655843246,0.706532294
22/06/2024 18:30,755,468,178,81,180,125,5.968574855,0.82366873
22/06/2024 19:00,18,160,254,846,33,168,8.36419384,0.615406191
22/06/2024 19:30,792,398,92,132,16,39,8.923257319,0.389031257
22/06/2024 20:00,670,263,920,153,72,175,10.57222157,1.374675449
22/06/2024 20:30,630,712,503,83,43,175,8.058816624,0.6144489
22/06/2024 21:00,258,335,815,263,173,97,4.455546609,1.295856761
22/06/2024 21:30,293,637,857,614,32,116,11.49006412,0.664547932
22/06/2024 22:00,136,486,839,928,102,116,2.848537035,0.393051439
22/06/2024 22:30,87,830,780,960,0,110,7.099127406,0.990088116
22/06/2024 23:00,149,462,160,576,22,114,11.41508061,1.732585599
22/06/2024 23:30,561,410,536,438,106,153,5.238129489,0.948902843
23/06/2024 0:00,372,331,421,36,70,174,0.543799595,0.075593536
23/06/2024 0:30,295,897,276,804,150,51,8.763780398,0.254469441
23/06/2024 1:00,503,263,122,4,88,172,4.377100657,0.859275675
23/06/2024 1:30,752,44,1022,912,48,120,6.93255833,1.55336303
23/06/2024 2:00,286,322,982,743,25,37,3.728444902,0.024420045
23/06/2024 2:30,990,928,929,264,162,20,10.15360381,1.969492614
23/06/2024 3:00,130,377,360,786,160,143,1.938300832,0.914398142
23/06/2024 3:30,112,74,299,732,117,46,2.403958771,0.5387113
23/06/2024 4:00,374,964,692,378,98,33,1.512062703,0.781141418
23/06/2024 4:30,955,534,849,550,31,180,5.57110713,1.631688441
23/06/2024 5:00,23,290,1019,311,79,72,9.812657373,0.242607791
23/06/2024 5:30,345,561,479,813,41,43,9.026435081,1.093208487
23/06/2024 6:00,513,1013,200,744,139,118,10.29451241,1.892393389
23/06/2024 6:30,601,542,655,561,110,56,10.45078702,0.442901484
23/06/2024 7:00,847,187,90,808,75,24,10.90831564,1.692764332
23/06/2024 7:30,932,313,403,376,162,155,8.452899743,0.804311187
23/06/2024 8:00,467,287,57,150,42,76,4.08156929,0.542942628
23/06/2024 8:30,809,966,817,950,44,102,11.47277061,1.231397218
23/06/2024 9:00,598,600,416,616,166,114,3.680827839,0.704723558
23/06/2024 9:30,391,762,248,168,43,25,9.445527451,1.663067062
23/06/2024 10:00,343,306,220,483,166,11,0.417454536,0.59031165
23/06/2024 10:30,732,883,987,564,165,123,6.055380068,1.727449004
23/06/2024 11:00,404,784,715,328,155,118,4.442571543,0.933718903
23/06/2024 11:30,913,865,692,504,177,133,2.708254488,1.600545328
23/06/2024 12:00,421,78,245,307,159,124,10.02233187,1.079953359
23/06/2024 12:30,486,564,593,251,168,153,2.662143465,1.04403309
23/06/2024 13:00,648,93,964,623,109,25,0.598314296,0.555446919
23/06/2024 13:30,558,252,382,278,8,12,8.573398723,0.493943936
23/06/2024 14:00,885,858,682,158,114,86,1.667360073,1.627891755
23/06/2024 14:30,842,671,272,807,148,12,5.235750198,1.948934409
23/06/2024 15:00,383,60,792,943,134,110,0.445479874,0.342633543
23/06/2024 15:30,436,969,940,841,139,21,6.720329935,1.692338295
23/06/2024 16:00,827,970,367,265,129,29,1.932958916,0.949984793
23/06/2024 16:30,860,976,528,887,153,88,0.92970239,1.765780199
23/06/2024 17:00,522,613,114,995,144,135,4.997144321,0.61848648
23/06/2024 17:30,502,107,402,864,44,101,4.481838755,0.969482388
23/06/2024 18:00,205,788,860,893,104,157,4.928118896,1.030776461
23/06/2024 18:30,731,896,340,285,42,36,9.496634827,1.671943156
23/06/2024 19:00,679,383,588,224,177,56,10.21471099,0.325869361
23/06/2024 19:30,116,627,597,84,131,55,9.424680142,1.25152298
23/06/2024 20:00,269,432,950,918,7,72,0.266064751,0.995229136
23/06/2024 20:30,799,631,536,772,71,150,2.781687302,0.128543118
23/06/2024 21:00,212,254,558,925,147,94,3.604762326,1.306041171
23/06/2024 21:30,760,997,105,592,171,170,3.58943047,1.61102297
23/06/2024 22:00,83,108,370,970,108,65,1.122292228,0.515565795
23/06/2024 22:30,642,572,383,876,170,41,1.502630137,0.351149483
23/06/2024 23:00,12,295,656,316,95,20,9.016403309,0.534008149
23/06/2024 23:30,189,365,978,458,137,73,4.426781916,1.39979708
24/06/2024 0:00,342,499,605,360,16,139,6.371440512,1.685584041
24/06/2024 0:30,810,209,20,895,137,46,5.330322129,1.909264227
24/06/2024 1:00,409,923,875,634,4,125,7.779711613,0.146742661
24/06/2024 1:30,851,663,586,924,56,16,8.954515136,0.075504717
24/06/2024 2:00,665,1001,605,619,39,170,6.737836355,1.602174889
24/06/2024 2:30,37,520,784,153,86,166,11.15760061,1.47863169
24/06/2024 3:00,880,705,372,639,55,131,6.137954569,1.903459844
24/06/2024 3:30,426,903,535,234,51,41,11.02526716,0.375196005
24/06/2024 4:00,380,1019,624,265,156,155,5.743058947,0.787637452
24/06/2024 4:30,151,415,737,612,170,34,11.61820618,1.268895057
24/06/2024 5:00,109,646,713,665,37,54,4.767179002,1.47057349
24/06/2024 5:30,640,813,324,282,85,57,8.074785168,1.285059106
24/06/2024 6:00,736,218,1018,794,104,175,1.091222257,1.401322645
24/06/2024 6:30,481,946,268,373,127,36,8.161233233,1.21516736
24/06/2024 7:00,611,400,487,189,123,8,3.863124281,0.869621783
24/06/2024 7:30,323,501,677,733,113,81,8.172204782,1.542685996
24/06/2024 8:00,483,574,514,732,75,145,7.693480161,0.211995097
24/06/2024 8:30,451,256,1020,656,117,79,0.446960161,1.161138536
24/06/2024 9:00,243,923,444,214,178,130,5.184008966,1.276343873
24/06/2024 9:30,847,111,214,563,95,101,3.334372005,1.639677874
24/06/2024 10:00,436,909,716,946,101,54,3.249229975,1.801657606
24/06/2024 10:30,220,304,903,373,161,142,11.22250339,1.311179197
24/06/2024 11:00,863,386,136,560,76,30,2.742948305,1.733449586
24/06/2024 11:30,344,352,413,964,136,83,9.420123556,1.166292968
24/06/2024 12:00,754,435,989,349,96,91,0.513867017,1.220836835
24/06/2024 12:30,900,449,363,957,155,108,3.186844668,0.063689362
24/06/2024 13:00,235,470,325,354,144,124,10.05960088,1.629714115
24/06/2024 13:30,696,125,960,859,54,174,10.53044645,1.160716379
24/06/2024 14:00,285,609,568,925,43,176,6.705668125,0.742270135
24/06/2024 14:30,22,143,10,420,123,118,0.525125204,0.196570003
24/06/2024 15:00,323,375,678,883,148,131,1.168067139,0.089535158
24/06/2024 15:30,939,35,419,89,134,149,7.645662857,1.271078593
24/06/2024 16:00,330,653,946,103,104,44,10.59809729,1.239325163
24/06/2024 16:30,1021,346,783,170,53,180,3.277161412,1.813365495
24/06/2024 17:00,92,40,525,200,95,10,6.926652467,0.896067425
24/06/2024 17:30,338,887,530,772,126,64,6.267994934,0.926741401
24/06/2024 18:00,864,503,973,114,166,104,8.006930604,0.590213246
24/06/2024 18:30,469,639,238,324,53,121,5.099826935,0.124407713
24/06/2024 19:00,149,37,553,700,40,142,2.658834338,0.514876402
24/06/2024 19:30,371,207,178,414,144,126,11.41601973,0.43537247
24/06/2024 20:00,563,821,868,114,115,127,5.529499307,1.940212077
24/06/2024 20:30,850,275,452,520,94,96,11.32050017,0.076082789
24/06/2024 21:00,31,680,259,889,57,83,2.784886522,1.338311841
24/06/2024 21:30,734,558,585,324,9,0,9.225691226,1.219187204
24/06/2024 22:00,802,236,82,437,126,141,0.207718553,1.216364016
24/06/2024 22:30,997,72,395,334,74,19,1.116655539,1.865216883
24/06/2024 23:00,737,230,179,852,55,173,7.06699391,0.969869052
24/06/2024 23:30,195,119,704,369,149,164,1.224753204,0.639110284
25/06/2024 0:00,936,1018,275,469,69,139,9.291598951,1.679866498
25/06/2024 0:30,252,964,635,986,29,130,8.998395362,1.974707492
25/06/2024 1:00,782,743,346,286,106,118,8.322984242,1.881824633
25/06/2024 1:30,444,1022,1004,514,7,178,8.878145204,1.251219285
25/06/2024 2:00,1019,154,695,873,11,6,7.405648057,1.381931005
25/06/2024 2:30,462,984,147,461,167,36,1.927800433,0.131049867
25/06/2024 3:00,591,41,852,844,177,87,10.35449,1.666802141
25/06/2024 3:30,73,916,37,642,107,72,0.410440954,0.641385976
25/06/2024 4:00,500,556,811,698,39,19,8.122001777,1.621392027
25/06/2024 4:30,200,914,134,327,139,52,8.58292374,1.502110727
25/06/2024 5:00,380,822,643,128,83,67,2.545301715,0.611297126
25/06/2024 5:30,46,604,552,718,138,89,7.540005546,0.346882048
25/06/2024 6:00,915,980,24,351,174,68,0.313012366,1.767332579
25/06/2024 6:30,302,61,1002,402,24,95,5.655634037,0.265343259
25/06/2024 7:00,235,594,340,805,159,155,1.2512501,0.916452991
25/06/2024 7:30,235,295,522,258,43,104,11.18936357,0.043411963
25/06/2024 8:00,466,167,889,653,79,85,0.085590536,0.663905908
25/06/2024 8:30,247,88,62,233,98,78,5.71204589,1.957365901
25/06/2024 9:00,622,144,117,387,76,178,7.468380762,1.801743749
25/06/2024 9:30,721,867,500,306,28,158,9.378640601,1.733286146
25/06/2024 10:00,865,298,784,163,24,7,11.75214586,0.862852978
25/06/2024 10:30,119,455,977,309,38,106,0.427009109,1.66425635
25/06/2024 11:00,158,681,606,204,57,37,11.96581093,1.531769631
25/06/2024 11:30,750,937,403,689,125,79,3.035392878,1.839967609
25/06/2024 12:00,807,866,722,540,14,29,3.878912898,0.219318397
25/06/2024 12:30,629,747,997,228,148,74,5.200955333,1.024561877
25/06/2024 13:00,644,689,8,560,129,113,0.585714531,1.439674749
25/06/2024 13:30,489,738,617,183,51,53,6.687551188,1.251917269
25/06/2024 14:00,952,375,957,284,85,121,3.5831374,1.446939548
25/06/2024 14:30,786,597,395,363,128,136,8.06466323,0.281293838
25/06/2024 15:00,427,493,387,925,150,176,9.042055102,0.148759855
25/06/2024 15:30,258,33,901,794,3,159,2.409126498,1.960800461
25/06/2024 16:00,503,213,404,739,39,162,0.117053502,0.767933663
25/06/2024 16:30,713,58,150,670,41,49,4.883884367,1.103810634
25/06/2024 17:00,466,799,411,330,38,87,4.009587906,0.403138693
25/06/2024 17:30,623,577,906,514,141,17,8.591020184,0.72691398
25/06/2024 18:00,866,270,260,198,138,67,1.13850273,1.744225652
25/06/2024 18:30,908,502,72,530,86,110,8.063397042,0.450221221
25/06/2024 19:00,142,826,165,543,22,81,11.61866497,1.261941461
25/06/2024 19:30,138,327,794,19,29,161,1.107789935,1.41834917
25/06/2024 20:00,789,125,983,568,65,30,5.780706531,0.212342286
25/06/2024 20:30,110,608,903,502,146,143,4.70025078,1.522801513
25/06/2024 21:00,721,258,334,535,43,153,7.912695546,1.189771373
25/06/2024 21:30,988,82,351,340,111,122,11.37297782,0.436903945
25/06/2024 22:00,46,919,569,41,77,73,3.205427429,0.249253092
25/06/2024 22:30,31,481,754,154,0,27,9.921805998,1.379550724
25/06/2024 23:00,705,540,451,122,70,8,2.279035658,0.251165405
25/06/2024 23:30,487,304,591,801,163,172,7.992418988,1.125843374
26/06/2024 0:00,641,156,573,653,172,130,0.649852542,0.512379813
26/06/2024 0:30,672,968,508,27,75,79,1.558544067,0.451441432
26/06/2024 1:00,113,964,869,219,120,46,6.192242095,1.137049359
26/06/2024 1:30,708,992,871,352,95,17,2.583760058,1.238805612
26/06/2024 2:00,240,662,72,841,43,144,6.434566722,0.38084491
26/06/2024 2:30,782,451,166,216,167,110,6.187520263,1.277936027
26/06/2024 3:00,1023,934,85,751,54,51,7.306597908,0.039850072
26/06/2024 3:30,860,249,525,579,158,151,7.354108275,0.631447889
26/06/2024 4:00,363,498,252,628,73,46,6.205939492,1.513689021
26/06/2024 4:30,486,882,369,63,65,62,10.63934516,1.850019707
26/06/2024 5:00,878,214,535,589,162,23,10.88247089,0.205597005
26/06/2024 5:30,606,611,97,654,171,80,3.355988928,0.859131446
26/06/2024 6:00,586,662,652,406,151,167,4.698240237,0.169089792
26/06/2024 6:30,26,39,630,438,148,103,3.212417883,1.520951458
26/06/2024 7:00,797,477,488,91,72,120,0.719193994,0.965033443
26/06/2024 7:30,513,984,243,887,116,140,0.582430787,0.096293279
26/06/2024 8:00,556,934,929,474,143,147,4.291300567,1.22951574
26/06/2024 8:30,222,739,294,986,2,137,11.37828785,0.67919654
26/06/2024 9:00,434,942,655,236,27,136,6.578583402,0.047842449
26/06/2024 9:30,965,9,278,376,114,98,6.236219545,1.369478519
26/06/2024 10:00,908,864,1017,667,97,135,6.675893186,1.794520182
26/06/2024 10:30,653,804,661,722,106,161,5.672887659,1.731689668
26/06/2024 11:00,441,533,364,602,95,164,4.613412221,0.843610419
26/06/2024 11:30,542,813,89,996,108,60,11.02275752,1.371163856
26/06/2024 12:00,914,1003,622,586,169,109,10.3535948,0.532599645
26/06/2024 12:30,795,928,230,3,113,179,0.604016395,1.845128503
26/06/2024 13:00,902,400,294,536,67,115,1.210900379,1.29106027
26/06/2024 13:30,483,877,258,90,179,53,3.541057198,1.704086223
26/06/2024 14:00,268,762,1001,578,123,11,8.83852151,1.678783992
26/06/2024 14:30,901,312,216,523,27,176,9.349002364,0.310367164
26/06/2024 15:00,29,499,983,222,119,34,8.991694714,1.476321868
26/06/2024 15:30,751,953,1009,200,54,133,10.57390188,0.928044057
26/06/2024 16:00,670,865,475,847,147,149,6.147382487,1.034638359
26/06/2024 16:30,765,972,863,753,143,125,3.457748144,0.009331669
26/06/2024 17:00,434,821,842,91,108,161,10.11553126,1.578572717
26/06/2024 17:30,834,954,225,584,4,69,8.38657134,0.525058492
26/06/2024 18:00,523,847,514,562,47,4,5.529142654,1.884142376
26/06/2024 18:30,536,978,526,982,128,47,11.8712346,0.160599797
26/06/2024 19:00,965,783,490,803,165,34,5.815584287,0.301103919
26/06/2024 19:30,24,195,23,980,147,105,10.07932514,0.739322635
26/06/2024 20:00,855,305,997,437,138,171,7.454715755,1.652918382
26/06/2024 20:30,475,633,502,52,175,133,0.057502552,1.87623037
26/06/2024 21:00,132,742,643,760,2,64,3.437384444,0.153503928
26/06/2024 21:30,221,131,901,374,179,121,8.707845454,0.765659852
26/06/2024 22:00,520,916,287,364,106,25,5.262107012,0.742308984
26/06/2024 22:30,539,686,263,22,60,150,4.433584579,1.592414382
26/06/2024 23:00,457,929,609,794,17,39,8.24371562,1.310685683
26/06/2024 23:30,945,196,198,700,18,156,4.313277222,1.528812586
27/06/2024 0:00,523,390,815,814,98,13,9.692967134,0.041303348
27/06/2024 0:30,291,905,557,300,63,113,3.625854519,0.586175407
27/06/2024 1:00,579,731,222,271,154,137,6.631157776,0.912855797
27/06/2024 1:30,411,424,728,3,93,79,7.428127057,0.018421185
27/06/2024 2:00,479,686,949,228,44,130,5.840194526,0.06582323
27/06/2024 2:30,679,663,896,963,46,112,9.558781422,1.959737599
27/06/2024 3:00,801,567,413,950,63,155,2.798360834,1.116067717
27/06/2024 3:30,209,928,81,397,44,160,8.035345054,0.478274908
27/06/2024 4:00,918,397,617,920,3,43,4.885235,0.50681938
27/06/2024 4:30,43,815,517,995,90,37,9.32377745,0.534164362
27/06/2024 5:00,531,871,496,1020,28,129,4.145518362,0.685682468
27/06/2024 5:30,1013,781,394,793,20,115,5.876558113,1.337078618
27/06/2024 6:00,337,694,58,579,6,128,11.77939132,1.861292338
27/06/2024 6:30,478,293,290,180,81,153,9.741850356,1.348890891
27/06/2024 7:00,61,315,493,18,77,151,10.1059953,1.622716559
27/06/2024 7:30,1003,571,489,905,73,169,7.623283489,1.246890788
27/06/2024 8:00,27,739,493,106,175,62,4.388815333,0.118248403
27/06/2024 8:30,871,190,667,419,38,90,1.326662524,0.071973903
27/06/2024 9:00,430,1005,126,690,140,33,10.33977942,0.806844441
27/06/2024 9:30,157,871,272,45,59,32,2.257265139,1.89235834
27/06/2024 10:00,553,372,970,826,146,120,9.464841942,1.261445068
27/06/2024 10:30,634,71,150,193,95,76,0.075242466,0.552270805
27/06/2024 11:00,809,127,243,410,59,116,2.777862857,0.94219113
27/06/2024 11:30,968,269,740,438,96,125,5.377027647,1.947558404
27/06/2024 12:00,652,547,449,881,141,2,9.878531887,0.181757316
27/06/2024 12:30,76,997,326,457,158,122,6.161024653,1.940724511
27/06/2024 13:00,414,143,320,519,138,42,9.174913435,0.686752082
27/06/2024 13:30,283,651,659,689,135,87,1.559787644,0.561062891
27/06/2024 14:00,562,825,779,616,173,147,1.173208635,0.88305804
27/06/2024 14:30,7,467,871,708,60,63,10.76670883,0.773560707
27/06/2024 15:00,713,361,506,798,14,97,9.073058416,1.254383983
27/06/2024 15:30,937,366,664,438,73,66,9.639095012,1.774905227
27/06/2024 16:00,77,841,1011,186,106,111,8.750059142,0.092435109
27/06/2024 16:30,307,762,618,427,43,12,8.41381014,0.233233326
27/06/2024 17:00,230,637,820,418,8,97,5.175559532,0.755555118
27/06/2024 17:30,1006,450,214,708,46,66,9.317838033,0.359641565
27/06/2024 18:00,801,959,290,548,99,27,0.939692892,0.955447992
27/06/2024 18:30,599,820,631,511,155,58,6.872697293,0.544146929
27/06/2024 19:00,442,193,465,62,130,43,3.555938051,0.342755048
27/06/2024 19:30,526,528,190,1012,108,157,1.483859282,1.225593119
27/06/2024 20:00,128,186,348,204,81,3,3.830154826,0.701462381
27/06/2024 20:30,357,110,9,275,172,93,9.600214521,0.915540172
27/06/2024 21:00,924,684,194,489,168,21,1.202970232,0.233550089
27/06/2024 21:30,415,32,865,598,166,148,0.177361634,0.553036483
27/06/2024 22:00,288,678,354,592,161,166,8.071985268,0.056307885
27/06/2024 22:30,40,267,770,501,110,47,9.501552823,0.259055208
27/06/2024 23:00,301,826,281,588,91,148,10.13854062,0.743626598
27/06/2024 23:30,998,897,897,109,92,124,3.596367748,0.947951388
28/06/2024 0:00,414,134,1004,669,75,0,1.941969101,0.132799646
28/06/2024 0:30,113,96,495,399,93,52,3.793998619,0.436848112
28/06/2024 1:00,91,119,289,326,102,172,1.566365913,0.930927327
28/06/2024 1:30,1005,237,264,276,166,128,8.613362839,0.047896429
28/06/2024 2:00,84,464,380,824,164,2,5.835479271,0.79574857
28/06/2024 2:30,183,408,290,117,14,103,8.946260325,1.57170558
28/06/2024 3:00,948,307,1021,43,91,107,10.49609623,1.790115047
28/06/2024 3:30,710,116,308,696,54,174,0.39511081,1.890212489
28/06/2024 4:00,120,174,759,746,173,108,2.859398132,0.463776985
28/06/2024 4:30,398,402,81,773,93,97,4.342720545,0.799316084
28/06/2024 5:00,914,576,911,194,20,126,7.838790646,1.982612146
28/06/2024 5:30,658,651,940,590,180,168,3.182069255,0.969778323
