Timestamp,LDR1,LDR2,LDR3,LDR4,Voltage,Current,Horizontal_Angle,Vertical_Angle
2023-01-08 12:35:32.133213321,442,224,4,459,10.69,0.16,61.0,49.0
2023-01-08 12:36:53.141314131,350,103,143,17,11.26,0.2,101.0,32.0
2023-01-08 12:38:14.149414941,972,634,25,722,12.25,0.09,30.0,79.0
2023-01-08 12:39:35.157515751,80,962,321,123,10.82,0.19,95.0,55.0
2023-01-08 12:40:56.165616561,321,0,852,815,10.6,0.12,37.0,26.0
2023-01-08 12:42:17.173717371,527,8,588,700,11.81,0.07,41.0,81.0
2023-01-08 12:43:38.181818181,2,1003,522,674,11.24,0.1,133.0,18.0
2023-01-08 12:44:59.189918991,80,323,582,836,10.59,0.11,49.0,73.0
2023-01-08 12:46:20.198019802,817,889,372,974,11.11,0.09,136.0,51.0
2023-01-08 12:47:41.206120612,125,634,900,750,11.33,0.04,176.0,28.0
2023-01-08 12:49:02.214221422,836,138,388,42,10.95,0.17,41.0,10.0
2023-01-08 12:50:23.222322232,714,262,963,706,10.73,0.03,88.0,70.0
2023-01-08 12:51:44.230423042,1016,337,466,220,12.41,0.02,7.0,21.0
2023-01-08 12:53:05.238523852,712,105,430,951,10.68,0.03,19.0,83.0
2023-01-08 12:54:26.246624662,280,108,766,961,12.08,0.16,50.0,62.0
2023-01-08 12:55:47.254725472,665,223,292,688,10.85,0.17,88.0,87.0
2023-01-08 12:57:08.262826282,217,212,179,449,10.51,0.18,139.0,63.0
2023-01-08 12:58:29.270927092,714,125,555,548,11.36,0.19,27.0,74.0
2023-01-08 12:59:50.279027902,440,29,598,768,11.04,0.02,137.0,50.0
2023-01-08 13:01:11.287128712,917,39,645,704,11.26,0.2,150.0,86.0
2023-01-08 13:02:32.295229523,704,429,425,955,10.93,0.19,179.0,44.0
2023-01-08 13:03:53.303330333,711,709,255,255,11.84,0.11,75.0,41.0
2023-01-08 13:05:14.311431143,174,100,712,576,10.53,0.11,85.0,19.0
2023-01-08 13:06:35.319531953,186,199,135,519,11.17,0.08,22.0,51.0
2023-01-08 13:07:56.327632763,611,134,692,352,11.42,0.02,160.0,15.0
2023-01-08 13:09:17.335733573,825,874,871,680,12.11,0.06,40.0,17.0
2023-01-08 13:10:38.343834383,516,622,542,224,10.48,0.04,21.0,13.0
2023-01-08 13:11:59.351935193,360,262,911,463,10.15,0.11,134.0,44.0
2023-01-08 13:13:20.360036003,1013,923,13,528,12.04,0.0,159.0,86.0
2023-01-08 13:14:41.368136813,34,736,794,713,11.78,0.13,155.0,17.0
2023-01-08 13:16:02.376237623,658,59,6,494,12.45,0.07,52.0,21.0
2023-01-08 13:17:23.384338433,850,108,744,756,11.23,0.02,39.0,44.0
2023-01-08 13:18:44.392439243,669,260,533,234,12.07,0.02,123.0,64.0
2023-01-08 13:20:05.400540054,600,900,513,100,12.44,0.03,69.0,29.0
2023-01-08 13:21:26.408640864,37,430,167,216,11.68,0.07,33.0,38.0
2023-01-08 13:22:47.416741674,487,266,116,982,12.19,0.07,3.0,60.0
2023-01-08 13:24:08.424842484,373,111,284,271,11.77,0.08,162.0,11.0
2023-01-08 13:25:29.432943294,895,749,654,453,10.3,0.09,106.0,48.0
2023-01-08 13:26:50.441044104,308,67,709,208,10.81,0.0,3.0,79.0
2023-01-08 13:28:11.449144914,494,1012,86,983,11.07,0.11,91.0,26.0
2023-01-08 13:29:32.457245724,101,551,931,755,11.49,0.03,58.0,78.0
2023-01-08 13:30:53.465346534,494,916,1000,150,10.72,0.06,81.0,90.0
2023-01-08 13:32:14.473447344,171,169,112,543,10.2,0.11,17.0,66.0
2023-01-08 13:33:35.481548154,571,127,742,602,11.82,0.1,4.0,55.0
2023-01-08 13:34:56.489648964,591,460,977,374,10.47,0.14,20.0,64.0
2023-01-08 13:36:17.497749775,175,702,944,321,12.45,0.06,15.0,22.0
2023-01-08 13:37:38.505850585,59,129,374,471,10.64,0.05,47.0,83.0
2023-01-08 13:38:59.513951395,497,102,602,794,10.3,0.16,39.0,45.0
2023-01-08 13:40:20.522052205,972,622,565,814,11.18,0.15,150.0,32.0
2023-01-08 13:41:41.530153015,577,620,375,535,11.09,0.11,168.0,37.0
2023-01-08 13:43:02.538253825,60,76,80,554,12.19,0.08,33.0,80.0
2023-01-08 13:44:23.546354635,65,616,914,982,10.12,0.19,150.0,16.0
2023-01-08 13:45:44.554455445,615,436,507,850,11.93,0.01,21.0,73.0
2023-01-08 13:47:05.562556255,678,662,599,375,10.72,0.0,73.0,44.0
2023-01-08 13:48:26.570657065,651,455,5,870,11.77,0.14,60.0,47.0
2023-01-08 13:49:47.578757875,273,206,23,467,10.0,0.01,13.0,44.0
2023-01-08 13:51:08.586858685,739,214,513,448,11.74,0.15,148.0,17.0
2023-01-08 13:52:29.594959496,481,204,151,1023,10.43,0.0,74.0,77.0
2023-01-08 13:53:50.603060306,534,78,145,270,11.96,0.19,99.0,87.0
2023-01-08 13:55:11.611161116,366,465,139,134,10.19,0.14,100.0,69.0
2023-01-08 13:56:32.619261926,695,336,366,15,12.21,0.08,7.0,38.0
2023-01-08 13:57:53.627362736,648,514,949,628,10.95,0.09,15.0,85.0
2023-01-08 13:59:14.635463546,370,487,833,562,11.47,0.0,38.0,61.0
2023-01-08 14:00:35.643564356,147,451,893,944,12.21,0.04,130.0,66.0
2023-01-08 14:01:56.651665166,647,381,453,985,11.33,0.17,64.0,79.0
2023-01-08 14:03:17.659765976,991,978,975,969,10.11,0.03,64.0,24.0
2023-01-08 14:04:38.667866786,558,623,551,455,11.63,0.17,136.0,79.0
2023-01-08 14:05:59.675967596,906,23,812,214,10.44,0.06,9.0,66.0
2023-01-08 14:07:20.684068406,496,793,421,162,11.27,0.16,133.0,75.0
2023-01-08 14:08:41.692169216,515,939,65,732,11.42,0.16,73.0,12.0
2023-01-08 14:10:02.700270027,638,840,346,905,11.19,0.07,154.0,71.0
2023-01-08 14:11:23.708370837,376,1011,563,873,12.45,0.04,133.0,46.0
2023-01-08 14:12:44.716471647,505,932,912,978,12.17,0.18,109.0,21.0
2023-01-08 14:14:05.724572457,770,999,42,518,11.05,0.07,37.0,10.0
2023-01-08 14:15:26.732673267,928,851,31,861,11.04,0.1,152.0,23.0
2023-01-08 14:16:47.740774077,635,123,496,223,10.03,0.05,32.0,5.0
2023-01-08 14:18:08.748874887,232,586,637,951,11.94,0.03,143.0,36.0
2023-01-08 14:19:29.756975697,908,848,631,1017,11.31,0.16,60.0,15.0
2023-01-08 14:20:50.765076507,289,933,164,522,11.3,0.01,51.0,38.0
2023-01-08 14:22:11.773177317,849,1021,305,851,10.63,0.18,70.0,64.0
2023-01-08 14:23:32.781278127,404,223,785,142,10.97,0.01,102.0,25.0
2023-01-08 14:24:53.789378937,239,294,336,215,12.21,0.11,105.0,25.0
2023-01-08 14:26:14.797479748,431,539,355,246,11.14,0.14,57.0,86.0
2023-01-08 14:27:35.805580558,459,315,6,743,10.04,0.11,69.0,7.0
2023-01-08 14:28:56.813681368,109,984,149,702,11.3,0.18,150.0,87.0
2023-01-08 14:30:17.821782178,362,727,834,398,10.32,0.18,100.0,27.0
2023-01-08 14:31:38.829882988,635,1005,734,442,10.31,0.08,41.0,53.0
2023-01-08 14:32:59.837983798,898,163,923,351,10.69,0.18,101.0,64.0
2023-01-08 14:34:20.846084608,847,10,142,684,11.67,0.17,40.0,76.0
2023-01-08 14:35:41.854185418,94,621,315,373,10.54,0.14,49.0,64.0
2023-01-08 14:37:02.862286228,579,679,579,264,10.42,0.17,93.0,17.0
2023-01-08 14:38:23.870387038,489,759,97,210,10.39,0.07,88.0,30.0
2023-01-08 14:39:44.878487848,700,173,218,646,11.73,0.18,42.0,70.0
2023-01-08 14:41:05.886588658,940,547,1019,205,10.42,0.1,119.0,37.0
2023-01-08 14:42:26.894689469,35,785,324,388,11.95,0.02,37.0,23.0
2023-01-08 14:43:47.902790279,997,680,550,227,11.93,0.07,29.0,36.0
2023-01-08 14:45:08.910891089,937,502,474,134,10.46,0.18,34.0,54.0
2023-01-08 14:46:29.918991899,127,235,460,454,11.61,0.11,74.0,87.0
2023-01-08 14:47:50.927092709,1011,987,1021,791,11.24,0.19,149.0,0.0
2023-01-08 14:49:11.935193519,809,614,88,811,12.07,0.15,71.0,4.0
2023-01-08 14:50:32.943294329,1020,780,431,637,11.44,0.1,166.0,53.0
2023-01-08 14:51:53.951395139,840,604,100,892,10.37,0.07,156.0,84.0
2023-01-08 14:53:14.959495949,699,888,249,261,11.33,0.2,128.0,57.0
2023-01-08 14:54:35.967596759,837,762,734,338,11.4,0.02,145.0,1.0
2023-01-08 14:55:56.975697569,187,1019,718,47,11.13,0.13,105.0,29.0
2023-01-08 14:57:17.983798379,528,542,922,593,12.41,0.04,114.0,36.0
2023-01-08 14:58:38.991899189,213,781,409,971,10.69,0.11,175.0,6.0
2023-01-08 15:00:00.000000000,160,795,663,660,11.98,0.1,120.0,85.0
2023-01-08 15:01:21.008100810,388,728,531,151,11.53,0.03,165.0,16.0
2023-01-08 15:02:42.016201620,681,788,838,291,12.24,0.07,157.0,19.0
2023-01-08 15:04:03.024302430,413,958,126,864,12.13,0.08,58.0,62.0
2023-01-08 15:05:24.032403240,583,414,182,307,11.32,0.03,151.0,32.0
2023-01-08 15:06:45.040504050,891,589,6,838,10.8,0.09,179.0,61.0
2023-01-08 15:08:06.048604860,608,459,43,773,12.26,0.18,127.0,38.0
2023-01-08 15:09:27.056705670,993,170,946,677,10.8,0.14,57.0,84.0
2023-01-08 15:10:48.064806480,527,693,416,444,12.25,0.08,64.0,3.0
2023-01-08 15:12:09.072907290,537,163,779,392,10.1,0.05,67.0,75.0
2023-01-08 15:13:30.081008100,223,623,319,390,11.34,0.14,40.0,6.0
2023-01-08 15:14:51.089108910,137,21,523,569,10.09,0.16,121.0,24.0
2023-01-08 15:16:12.097209721,886,884,67,155,12.02,0.07,149.0,44.0
2023-01-08 15:17:33.105310531,203,126,931,354,12.38,0.02,77.0,16.0
2023-01-08 15:18:54.113411341,849,261,98,703,12.2,0.07,140.0,2.0
2023-01-08 15:20:15.121512151,961,781,153,583,10.96,0.08,99.0,75.0
2023-01-08 15:21:36.129612961,657,718,472,46,10.59,0.06,99.0,43.0
2023-01-08 15:22:57.137713771,254,918,396,409,11.81,0.05,42.0,11.0
2023-01-08 15:24:18.145814581,540,682,224,977,10.22,0.11,125.0,16.0
2023-01-08 15:25:39.153915391,741,650,514,467,11.42,0.16,146.0,72.0
2023-01-08 15:27:00.162016201,933,754,205,263,11.33,0.07,16.0,76.0
2023-01-08 15:28:21.170117011,323,801,622,496,11.8,0.01,28.0,84.0
2023-01-08 15:29:42.178217821,899,239,898,825,12.48,0.05,104.0,79.0
2023-01-08 15:31:03.186318631,917,650,948,95,10.2,0.05,62.0,17.0
2023-01-08 15:32:24.194419442,123,1009,593,556,11.58,0.1,20.0,13.0
2023-01-08 15:33:45.202520252,185,623,906,695,10.91,0.1,63.0,25.0
2023-01-08 15:35:06.210621062,452,760,16,419,12.06,0.11,104.0,62.0
2023-01-08 15:36:27.218721872,596,532,517,87,10.47,0.13,118.0,74.0
2023-01-08 15:37:48.226822682,990,526,943,876,11.46,0.14,16.0,7.0
2023-01-08 15:39:09.234923492,912,627,624,50,10.52,0.15,65.0,49.0
2023-01-08 15:40:30.243024302,966,66,571,483,12.14,0.08,88.0,33.0
2023-01-08 15:41:51.251125112,155,975,11,395,11.62,0.01,94.0,19.0
2023-01-08 15:43:12.259225922,1008,943,340,851,12.03,0.07,45.0,59.0
2023-01-08 15:44:33.267326732,825,657,437,169,11.27,0.19,69.0,67.0
2023-01-08 15:45:54.275427542,166,896,95,176,12.15,0.09,8.0,27.0
2023-01-08 15:47:15.283528352,537,8,728,270,12.08,0.01,20.0,36.0
2023-01-08 15:48:36.291629162,400,638,935,584,10.52,0.01,175.0,8.0
2023-01-08 15:49:57.299729973,561,744,403,796,11.39,0.03,114.0,45.0
2023-01-08 15:51:18.307830783,527,464,180,860,11.09,0.14,7.0,6.0
2023-01-08 15:52:39.315931593,326,350,192,269,11.5,0.12,137.0,56.0
2023-01-08 15:54:00.324032403,81,496,529,237,11.11,0.14,49.0,29.0
2023-01-08 15:55:21.332133213,530,833,521,648,12.0,0.13,25.0,27.0
2023-01-08 15:56:42.340234023,23,573,961,641,10.17,0.09,172.0,46.0
2023-01-08 15:58:03.348334833,214,762,575,795,11.53,0.04,164.0,55.0
2023-01-08 15:59:24.356435643,733,76,925,748,10.14,0.2,73.0,74.0
2023-01-08 16:00:45.364536453,627,166,434,135,10.45,0.08,21.0,49.0
2023-01-08 16:02:06.372637263,517,858,331,355,11.33,0.18,125.0,79.0
2023-01-08 16:03:27.380738073,442,813,415,748,10.6,0.01,25.0,83.0
2023-01-08 16:04:48.388838883,819,63,717,643,11.34,0.1,127.0,14.0
2023-01-08 16:06:09.396939694,673,170,155,461,10.85,0.2,152.0,73.0
2023-01-08 16:07:30.405040504,905,13,358,246,12.33,0.13,10.0,63.0
2023-01-08 16:08:51.413141314,16,893,876,892,11.41,0.17,25.0,43.0
2023-01-08 16:10:12.421242124,954,239,841,447,11.97,0.13,53.0,79.0
2023-01-08 16:11:33.429342934,609,564,659,305,12.38,0.13,177.0,25.0
2023-01-08 16:12:54.437443744,295,296,805,133,10.29,0.05,49.0,54.0
2023-01-08 16:14:15.445544554,754,395,179,906,10.36,0.06,76.0,41.0
2023-01-08 16:15:36.453645364,585,10,434,1007,11.45,0.03,83.0,88.0
2023-01-08 16:16:57.461746174,626,925,506,740,11.67,0.13,48.0,21.0
2023-01-08 16:18:18.469846984,155,734,926,998,12.34,0.02,29.0,9.0
2023-01-08 16:19:39.477947794,841,263,472,414,11.58,0.12,34.0,85.0
2023-01-08 16:21:00.486048604,410,781,206,204,11.39,0.02,171.0,54.0
2023-01-08 16:22:21.494149415,552,599,579,363,11.99,0.01,153.0,45.0
2023-01-08 16:23:42.502250225,675,85,792,550,12.35,0.05,31.0,52.0
2023-01-08 16:25:03.510351035,486,979,741,621,12.07,0.04,109.0,0.0
2023-01-08 16:26:24.518451845,246,575,836,500,11.34,0.04,113.0,10.0
2023-01-08 16:27:45.526552655,124,926,127,459,10.74,0.06,159.0,78.0
2023-01-08 16:29:06.534653465,111,228,341,514,10.88,0.15,74.0,20.0
2023-01-08 16:30:27.542754275,45,877,594,377,10.87,0.18,88.0,30.0
2023-01-08 16:31:48.550855085,852,800,363,274,11.17,0.05,33.0,7.0
2023-01-08 16:33:09.558955895,30,620,1000,636,10.28,0.12,42.0,45.0
2023-01-08 16:34:30.567056705,213,835,682,669,10.98,0.02,160.0,85.0
2023-01-08 16:35:51.575157515,885,172,69,850,10.58,0.18,121.0,38.0
2023-01-08 16:37:12.583258325,82,294,60,290,10.85,0.09,37.0,20.0
2023-01-08 16:38:33.591359135,936,855,657,872,11.94,0.06,119.0,58.0
2023-01-08 16:39:54.599459946,13,803,997,459,10.65,0.06,17.0,20.0
2023-01-08 16:41:15.607560756,633,523,803,715,11.61,0.09,155.0,46.0
2023-01-08 16:42:36.615661566,621,140,277,1016,10.51,0.18,172.0,85.0
2023-01-08 16:43:57.623762376,277,830,361,213,11.32,0.01,160.0,10.0
2023-01-08 16:45:18.631863186,772,808,583,336,10.29,0.03,120.0,37.0
2023-01-08 16:46:39.639963996,779,24,41,973,10.97,0.12,45.0,71.0
2023-01-08 16:48:00.648064806,914,90,924,456,11.47,0.12,138.0,60.0
2023-01-08 16:49:21.656165616,616,108,974,558,10.14,0.04,153.0,57.0
2023-01-08 16:50:42.664266426,318,621,474,246,10.14,0.1,22.0,47.0
2023-01-08 16:52:03.672367236,9,357,1021,646,10.44,0.17,135.0,1.0
2023-01-08 16:53:24.680468046,483,679,488,607,10.01,0.14,4.0,26.0
2023-01-08 16:54:45.688568856,146,58,743,125,12.36,0.17,113.0,82.0
2023-01-08 16:56:06.696669667,428,116,498,317,11.65,0.06,93.0,16.0
2023-01-08 16:57:27.704770477,66,322,446,358,11.39,0.06,8.0,39.0
2023-01-08 16:58:48.712871287,452,13,425,869,11.25,0.13,177.0,47.0
2023-01-08 17:00:09.720972097,676,646,751,80,11.25,0.02,15.0,55.0
2023-01-08 17:01:30.729072907,482,995,665,906,11.98,0.2,117.0,85.0
2023-01-08 17:02:51.737173717,141,264,8,1011,12.25,0.19,36.0,46.0
2023-01-08 17:04:12.745274527,419,253,991,966,10.41,0.1,37.0,22.0
2023-01-08 17:05:33.753375337,774,583,170,18,12.45,0.18,97.0,34.0
2023-01-08 17:06:54.761476147,401,291,9,1013,12.09,0.02,91.0,30.0
2023-01-08 17:08:15.769576957,446,812,611,199,11.73,0.07,153.0,30.0
2023-01-08 17:09:36.777677767,758,777,158,701,11.56,0.05,93.0,30.0
2023-01-08 17:10:57.785778577,224,478,581,7,11.99,0.19,137.0,30.0
2023-01-08 17:12:18.793879388,309,355,688,110,10.28,0.07,28.0,9.0
2023-01-08 17:13:39.801980198,704,91,633,683,11.12,0.06,115.0,83.0
2023-01-08 17:15:00.810081008,512,388,129,403,11.2,0.12,76.0,61.0
2023-01-08 17:16:21.818181818,443,960,903,774,11.16,0.14,88.0,19.0
2023-01-08 17:17:42.826282628,976,522,259,88,10.29,0.07,97.0,33.0
2023-01-08 17:19:03.834383438,135,825,569,723,12.28,0.14,87.0,2.0
2023-01-08 17:20:24.842484248,165,996,577,388,11.21,0.02,156.0,61.0
2023-01-08 17:21:45.850585058,890,241,366,927,10.09,0.18,161.0,14.0
2023-01-08 17:23:06.858685868,757,175,359,552,10.34,0.13,92.0,81.0
2023-01-08 17:24:27.866786678,41,54,152,939,10.88,0.12,3.0,13.0
2023-01-08 17:25:48.874887488,677,479,4,127,10.96,0.01,105.0,28.0
2023-01-08 17:27:09.882988298,24,362,435,638,11.02,0.05,101.0,49.0
2023-01-08 17:28:30.891089108,383,849,296,118,10.39,0.08,154.0,19.0
2023-01-08 17:29:51.899189919,412,34,358,609,11.09,0.03,61.0,13.0
2023-01-08 17:31:12.907290729,640,393,564,814,12.1,0.03,15.0,77.0
2023-01-08 17:32:33.915391539,173,59,987,736,11.43,0.14,95.0,58.0
2023-01-08 17:33:54.923492349,923,906,220,658,11.62,0.1,169.0,55.0
2023-01-08 17:35:15.931593159,536,276,296,528,10.84,0.11,60.0,71.0
2023-01-08 17:36:36.939693969,941,754,977,279,11.86,0.13,148.0,57.0
2023-01-08 17:37:57.947794779,15,984,183,65,10.35,0.07,137.0,16.0
2023-01-08 17:39:18.955895589,960,144,38,819,10.25,0.09,65.0,87.0
2023-01-08 17:40:39.963996399,181,985,646,693,12.28,0.15,155.0,23.0
2023-01-08 17:42:00.972097209,573,594,786,214,10.43,0.16,23.0,81.0
2023-01-08 17:43:21.980198019,675,712,132,445,10.6,0.08,146.0,54.0
2023-01-08 17:44:42.988298829,654,529,211,851,11.77,0.02,39.0,42.0
2023-01-08 17:46:03.996399640,122,448,480,796,10.78,0.09,40.0,83.0
2023-01-08 17:47:25.004500450,992,481,218,383,12.44,0.17,88.0,81.0
2023-01-08 17:48:46.012601260,661,576,246,980,11.48,0.0,171.0,87.0
2023-01-08 17:50:07.020702070,378,969,213,496,11.34,0.12,150.0,56.0
2023-01-08 17:51:28.028802880,118,477,310,41,12.18,0.11,0.0,43.0
2023-01-08 17:52:49.036903690,562,528,638,556,11.05,0.1,85.0,2.0
2023-01-08 17:54:10.045004500,278,959,496,799,12.18,0.05,34.0,75.0
2023-01-08 17:55:31.053105310,709,219,162,220,11.41,0.11,56.0,53.0
2023-01-08 17:56:52.061206120,611,831,842,1016,12.22,0.12,37.0,2.0
2023-01-08 17:58:13.069306930,426,259,335,707,11.81,0.06,89.0,84.0
2023-01-08 17:59:34.077407740,500,634,346,532,10.94,0.17,25.0,53.0
2023-01-08 18:00:55.085508550,438,911,108,227,10.38,0.1,45.0,75.0
2023-01-08 18:02:16.093609361,849,973,536,263,11.38,0.1,24.0,49.0
2023-01-08 18:03:37.101710171,249,51,691,582,11.42,0.05,71.0,49.0
2023-01-08 18:04:58.109810981,446,864,575,408,12.35,0.03,111.0,62.0
2023-01-08 18:06:19.117911791,694,490,753,833,12.49,0.04,150.0,10.0
2023-01-08 18:07:40.126012601,714,293,692,418,12.25,0.1,12.0,6.0
2023-01-08 18:09:01.134113411,273,510,376,22,10.78,0.15,13.0,20.0
2023-01-08 18:10:22.142214221,551,482,793,861,11.67,0.09,48.0,40.0
2023-01-08 18:11:43.150315031,398,57,46,631,11.38,0.09,125.0,83.0
2023-01-08 18:13:04.158415841,21,444,41,524,11.43,0.03,174.0,32.0
2023-01-08 18:14:25.166516651,183,121,143,1005,10.08,0.02,133.0,49.0
2023-01-08 18:15:46.174617461,2,123,117,308,10.7,0.08,115.0,23.0
2023-01-08 18:17:07.182718271,55,165,32,623,11.69,0.2,22.0,50.0
2023-01-08 18:18:28.190819081,849,713,795,325,10.01,0.18,133.0,41.0
2023-01-08 18:19:49.198919892,312,846,82,965,11.96,0.03,29.0,45.0
2023-01-08 18:21:10.207020702,640,177,845,860,10.41,0.04,8.0,56.0
2023-01-08 18:22:31.215121512,581,802,194,507,10.67,0.0,8.0,53.0
2023-01-08 18:23:52.223222322,387,659,116,353,10.02,0.13,44.0,77.0
2023-01-08 18:25:13.231323132,310,320,675,413,11.67,0.14,27.0,8.0
2023-01-08 18:26:34.239423942,755,44,827,225,10.34,0.17,91.0,45.0
2023-01-08 18:27:55.247524752,1020,310,274,695,11.89,0.06,128.0,19.0
2023-01-08 18:29:16.255625562,63,506,512,54,11.81,0.17,4.0,5.0
2023-01-08 18:30:37.263726372,514,323,236,893,11.91,0.09,118.0,25.0
2023-01-08 18:31:58.271827182,101,401,948,1020,10.28,0.19,34.0,88.0
2023-01-08 18:33:19.279927992,295,425,154,915,11.63,0.2,119.0,36.0
2023-01-08 18:34:40.288028802,818,984,167,723,10.98,0.13,87.0,80.0
2023-01-08 18:36:01.296129613,137,665,452,977,11.79,0.13,102.0,77.0
2023-01-08 18:37:22.304230423,442,697,297,929,10.68,0.02,50.0,8.0
2023-01-08 18:38:43.312331233,834,26,591,428,11.98,0.07,24.0,78.0
2023-01-08 18:40:04.320432043,590,53,963,272,11.44,0.2,86.0,25.0
2023-01-08 18:41:25.328532853,111,160,714,734,11.83,0.0,28.0,25.0
2023-01-08 18:42:46.336633663,118,300,504,603,10.82,0.18,121.0,35.0
2023-01-08 18:44:07.344734473,185,94,661,769,11.56,0.16,107.0,69.0
2023-01-08 18:45:28.352835283,122,304,18,307,10.65,0.1,175.0,3.0
2023-01-08 18:46:49.360936093,14,1017,425,857,12.16,0.03,60.0,78.0
2023-01-08 18:48:10.369036903,305,860,909,699,10.65,0.11,64.0,72.0
2023-01-08 18:49:31.377137713,88,390,266,438,12.28,0.15,71.0,64.0
2023-01-08 18:50:52.385238523,1017,483,142,355,12.11,0.05,145.0,3.0
2023-01-08 18:52:13.393339334,741,164,573,1014,11.2,0.05,135.0,87.0
2023-01-08 18:53:34.401440144,875,422,995,868,10.02,0.15,52.0,83.0
2023-01-08 18:54:55.409540954,1017,172,245,283,10.53,0.09,88.0,31.0
2023-01-08 18:56:16.417641764,26,938,323,132,10.58,0.0,167.0,38.0
2023-01-08 18:57:37.425742574,27,766,20,144,11.87,0.05,135.0,20.0
2023-01-08 18:58:58.433843384,1004,958,440,804,10.62,0.2,117.0,61.0
2023-01-08 19:00:19.441944194,882,71,558,334,11.36,0.2,85.0,59.0
2023-01-08 19:01:40.450045004,511,113,181,646,10.74,0.2,7.0,68.0
2023-01-08 19:03:01.458145814,195,7,68,371,10.26,0.09,112.0,76.0
2023-01-08 19:04:22.466246624,656,156,520,104,11.94,0.1,2.0,56.0
2023-01-08 19:05:43.474347434,788,401,942,591,12.07,0.19,76.0,86.0
2023-01-08 19:07:04.482448244,389,485,244,383,10.41,0.12,127.0,24.0
2023-01-08 19:08:25.490549054,648,813,726,510,11.55,0.18,50.0,58.0
2023-01-08 19:09:46.498649865,568,261,413,625,12.24,0.14,28.0,58.0
2023-01-08 19:11:07.506750675,270,659,292,515,11.2,0.12,71.0,12.0
2023-01-08 19:12:28.514851485,254,441,268,193,11.12,0.12,91.0,32.0
2023-01-08 19:13:49.522952295,692,285,899,498,12.25,0.14,36.0,31.0
2023-01-08 19:15:10.531053105,139,1023,233,245,11.16,0.04,172.0,81.0
2023-01-08 19:16:31.539153915,271,440,74,953,11.88,0.12,121.0,83.0
2023-01-08 19:17:52.547254725,458,304,556,589,11.66,0.03,105.0,8.0
2023-01-08 19:19:13.555355535,41,668,38,365,10.72,0.11,173.0,73.0
2023-01-08 19:20:34.563456345,755,574,971,625,10.79,0.09,117.0,75.0
2023-01-08 19:21:55.571557155,499,214,79,31,10.76,0.01,32.0,33.0
2023-01-08 19:23:16.579657965,790,796,543,910,11.06,0.04,161.0,48.0
2023-01-08 19:24:37.587758775,985,901,342,198,12.18,0.06,93.0,46.0
2023-01-08 19:25:58.595859586,818,885,924,546,10.71,0.03,8.0,71.0
2023-01-08 19:27:19.603960396,949,112,59,278,12.32,0.02,135.0,81.0
2023-01-08 19:28:40.612061206,521,210,1006,473,10.14,0.17,35.0,77.0
2023-01-08 19:30:01.620162016,327,943,11,765,11.28,0.14,63.0,64.0
2023-01-08 19:31:22.628262826,396,1007,893,691,11.64,0.2,16.0,49.0
2023-01-08 19:32:43.636363636,898,233,964,932,10.99,0.15,97.0,2.0
2023-01-08 19:34:04.644464446,643,316,347,173,12.04,0.05,16.0,11.0
2023-01-08 19:35:25.652565256,688,225,361,370,11.38,0.12,48.0,76.0
2023-01-08 19:36:46.660666066,105,219,846,997,10.49,0.06,106.0,87.0
2023-01-08 19:38:07.668766876,870,143,295,534,12.06,0.06,120.0,3.0
2023-01-08 19:39:28.676867686,229,411,127,12,12.05,0.11,162.0,87.0
2023-01-08 19:40:49.684968496,243,903,371,795,11.3,0.05,4.0,86.0
2023-01-08 19:42:10.693069306,576,378,358,690,11.0,0.03,55.0,80.0
2023-01-08 19:43:31.701170117,93,363,654,994,11.35,0.1,90.0,32.0
2023-01-08 19:44:52.709270927,890,327,464,4,12.04,0.03,26.0,52.0
2023-01-08 19:46:13.717371737,942,627,362,506,10.55,0.08,45.0,16.0
2023-01-08 19:47:34.725472547,566,847,451,182,12.34,0.06,163.0,34.0
2023-01-08 19:48:55.733573357,366,952,601,424,11.35,0.08,18.0,87.0
2023-01-08 19:50:16.741674167,819,633,630,340,12.41,0.17,144.0,5.0
2023-01-08 19:51:37.749774977,348,90,500,9,10.62,0.12,53.0,1.0
2023-01-08 19:52:58.757875787,142,507,748,886,10.09,0.07,76.0,74.0
2023-01-08 19:54:19.765976597,332,618,861,847,10.11,0.19,11.0,26.0
2023-01-08 19:55:40.774077407,700,980,811,316,10.94,0.02,88.0,40.0
2023-01-08 19:57:01.782178217,475,11,277,278,11.64,0.03,91.0,63.0
2023-01-08 19:58:22.790279027,997,547,692,955,11.04,0.2,2.0,85.0
2023-01-08 19:59:43.798379838,212,271,730,732,11.4,0.17,46.0,53.0
2023-01-08 20:01:04.806480648,92,277,504,378,11.22,0.04,139.0,78.0
2023-01-08 20:02:25.814581458,252,446,322,508,11.78,0.08,151.0,7.0
2023-01-08 20:03:46.822682268,920,662,269,645,10.84,0.01,126.0,89.0
2023-01-08 20:05:07.830783078,418,441,304,503,12.13,0.16,169.0,12.0
2023-01-08 20:06:28.838883888,998,693,466,554,11.0,0.1,83.0,9.0
2023-01-08 20:07:49.846984698,539,1001,16,265,12.43,0.01,82.0,12.0
2023-01-08 20:09:10.855085508,932,447,125,770,12.47,0.15,111.0,5.0
2023-01-08 20:10:31.863186318,848,723,597,648,11.66,0.16,92.0,89.0
2023-01-08 20:11:52.871287128,917,232,988,144,10.11,0.1,103.0,46.0
